AplicacionID,ClaveAplicacion,NumLinea,Referencia,ObjetoBDID,Objeto,TipoObjetoID,TipoObjeto,BaseDatosID,BaseDatos,Archivo,Extension,BibPadre,ObjPadre
"0","4","1324","txtcadena = INSERT INTO  & TablaPosMD &  VALUES(","2338","TablaPosMD","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1386","txtcadena = INSERT INTO  & TablaPosMD &  VALUES(","2338","TablaPosMD","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1446","txtcadena = INSERT INTO  & TablaPosDiv &  VALUES(","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1501","ConAdo.Execute DELETE FROM  & TablaPosMD &  WHERE NOMPOS = ' & txtnompos & '","2338","TablaPosMD","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1509","txtcadena = INSERT INTO  & TablaPosMD &  VALUES(","2338","TablaPosMD","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1563","txtfiltro2 = SELECT * FROM  & TablaVecPrecios","2443","TablaVecPrecios","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1633","txtfiltro = TablaVecPrecios &  WHERE FECHA =  & txtfecha","2443","TablaVecPrecios","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","1906","If Not EsVariableVacia(texto1) Then                    'primero se clasifica por tv","1962","CLASIFICA","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2103","txtfiltro2 = select * from  & PrefijoBD & TablaReporteCVaR &  WHERE REPORTE = ' & txtport & ' ORDER BY ORDEN","346","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2103","txtfiltro2 = select * from  & PrefijoBD & TablaReporteCVaR &  WHERE REPORTE = ' & txtport & ' ORDER BY ORDEN","2382","TablaReporteCVaR","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2113","mata(i, 1) = rmesa.Fields(REPORTE)            'reporte","346","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2166","txtfiltro2 = SELECT * FROM  & PrefijoBD & TablaGruposPortPos &  ORDER BY CONCEPTO","2358","TablaGruposPortPos","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2168","txtfiltro2 = select * from  & PrefijoBD & TablaGruposPortPos &  WHERE GRUPO = ' & txtport & ' ORDER BY ORDEN","2358","TablaGruposPortPos","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2179","mata(i, 1) = rmesa.Fields(GRUPO)           'reporte","346","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2217","txtfiltro = SELECT COUNT(distinct CONCEPTO) From  & PrefijoBD & TablaPortFR &  Where PORTAFOLIO = ' & txtnomportfr & '","2331","TablaPortFR","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2223","txtfiltro = txtfiltro &  From  & PrefijoBD & TablaPortFR &  Where PORTAFOLIO = ' & txtnomportfr & ' GROUP BY CONCEPTO ORDER BY CONCEPTO","2331","TablaPortFR","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2271","txtfiltro = SELECT count(*) FROM  & PrefijoBD & TablaPortFR &  WHERE CONCEPTO = ' & MatResFRiesgo(i).nomFactor & ' AND PORTAFOLIO = ' & txtnomportfr & ' ORDER BY PLAZO","2331","TablaPortFR","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2276","txtfiltro = SELECT * FROM  & PrefijoBD & TablaPortFR &  WHERE CONCEPTO = ' & MatResFRiesgo(i).nomFactor & ' AND PORTAFOLIO = ' & txtnomportfr & ' ORDER BY PLAZO","2331","TablaPortFR","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2304","If MatPlazos(j - 1, i) > MatPlazos(j, i) Then MsgBox Algo esta mal","2252","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2475","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","1552","OPERACIONES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2475","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","2074","OPERACIONES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2540","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","1552","OPERACIONES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2540","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","2074","OPERACIONES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2670","If indice <> 0 Then                                           'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","1567","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2670","If indice <> 0 Then                                           'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2075","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2723","If indice <> 0 Then                                                'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","1567","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2723","If indice <> 0 Then                                                'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2075","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2816","If indice <> 0 Then  'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","1567","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","2816","If indice <> 0 Then  'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2075","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3077","txtcadena = txtcadena & ' & ReemplazaVacioValor(mata(i, 18), ) & ',               'calificacion de sp","830","SP","2","SQL_STORED_PROCEDURE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3158","txtcadena = DELETE FROM  & TablaPosDiv &  WHERE FECHAREG =  & txtfecha &  AND TIPOPOS = 1","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3182","tv = x","438","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3183","emision = x","438","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3184","serie = x","438","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3197","txtcadena = INSERT INTO  & TablaPosDiv &  VALUES(","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3404","ConAdo.Execute DELETE FROM  & TablaPosDiv &  WHERE FECHAREG =  & txtfecha","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3407","txtcadena = INSERT INTO  & TablaPosDiv &  VALUES(","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3449","ConAdo.Execute DELETE FROM  & TablaPosDiv &  WHERE NOMPOS = ' & txtnompos & '","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3455","txtcadena = INSERT INTO  & TablaPosDiv &  VALUES(","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3495","mattxt(1) = SELECT * FROM  & TablaPosMD &  WHERE","2338","TablaPosMD","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3498","mattxt(1) = mattxt(1) &   & TablaPortPosicion &   WHERE PORTAFOLIO = ' & txtport & ' AND FECHA_PORT =  & txtfecha & )","2422","TablaPortPosicion","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3500","mattxt(2) = SELECT * FROM  & TablaPosDiv &  WHERE","2333","TablaPosDiv","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3502","mattxt(2) = mattxt(2) & (SELECT TIPOPOS,FECHAREG,NOMPOS,HORAREG,CPOSICION,COPERACION FROM  & TablaPortPosicion &","2422","TablaPortPosicion","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3505","mattxt(3) = SELECT * FROM  & TablaPosSwaps &  WHERE","2339","TablaPosSwaps","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3508","mattxt(3) = mattxt(3) &  & TablaPortPosicion &   WHERE PORTAFOLIO = ' & txtport & ' AND FECHA_PORT =  & txtfecha & )","2422","TablaPortPosicion","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3510","mattxt(4) = SELECT * FROM  & TablaPosFwd &  WHERE","2335","TablaPosFwd","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3512","mattxt(4) = mattxt(4) &  (SELECT TIPOPOS,FECHAREG,NOMPOS,HORAREG,CPOSICION,COPERACION FROM  & TablaPortPosicion &","2422","TablaPortPosicion","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3515","mattxt(5) = SELECT * FROM  & TablaPosDeuda &  WHERE","2332","TablaPosDeuda","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3518","mattxt(5) = mattxt(5) &  & TablaPortPosicion &   WHERE PORTAFOLIO = ' & txtport & ' AND FECHA_PORT =  & txtfecha & )","2422","TablaPortPosicion","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","4","3538","mattxt(1) = SELECT * FROM  & TablaPosMD &  WHERE TIPOPOS =  & tipopos","2338","TablaPosMD","1","USER_TABLE","4","RIESGOS","C:\Users\monica.moreno\Documents\Codigos_base_Herramienta\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\20222-1-4_09092019164133\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
