AplicacionID,ClaveAplicacion,NumLinea,Referencia,ObjetoBDID,Objeto,TipoObjetoID,TipoObjeto,BaseDatosID,BaseDatos,Archivo,Extension,BibPadre,ObjPadre
"0","5","103","txtmsg = No hay factores para esta fecha","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","1906","If Not EsVariableVacia(texto1) Then                    'primero se clasifica por tv","2445","CLASIFICA","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2103","txtfiltro2 = select * from  & PrefijoBD & TablaReporteCVaR &  WHERE REPORTE = ' & txtport & ' ORDER BY ORDEN","348","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2113","mata(i, 1) = rmesa.Fields(REPORTE)            'reporte","348","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2179","mata(i, 1) = rmesa.Fields(GRUPO)           'reporte","348","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2304","If MatPlazos(j - 1, i) > MatPlazos(j, i) Then MsgBox Algo esta mal","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2475","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","2140","OPERACIONES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2475","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","2715","OPERACIONES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2540","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","2140","OPERACIONES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2540","If matpos(i).Tipo_Mov = ClaveCDirec Or matpos(i).Tipo_Mov = ClaveVDirec Then  'operaciones en directo","2715","OPERACIONES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2670","If indice <> 0 Then                                           'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2163","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2670","If indice <> 0 Then                                           'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2602","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2723","If indice <> 0 Then                                                'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2163","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2723","If indice <> 0 Then                                                'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2602","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2816","If indice <> 0 Then  'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2163","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","2816","If indice <> 0 Then  'se aplican las definiciones de la tabla t_var_valuacion y algunos parametros de valuacion","2602","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","3077","txtcadena = txtcadena & ' & ReemplazaVacioValor(mata(i, 18), ) & ',               'calificacion de sp","1804","SP","2","SQL_STORED_PROCEDURE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","3182","tv = x","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","3183","emision = x","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","3184","serie = x","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","3943","If matpos(j, 8) = matem(i, 1) Then             'cuenta los registros de la misma emision","2821","CUENTA","3","SEQUENCE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","4034","If matpos(j, 2) = matem(i, 1) Then   'cuenta los registros de la misma emision","2821","CUENTA","3","SEQUENCE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","5067","txtmsg = No existen datos para esta fecha","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","5308","txtmsg = No hay datos para esta fecha","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","6330","txtmsg = txtmsg & La contraparte Banxico  & RInterfIKOS.Fields(CVECONTPP) &  no esta en el catalogo de SIVARMER,","84","CATALOGO","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","6330","txtmsg = txtmsg & La contraparte Banxico  & RInterfIKOS.Fields(CVECONTPP) &  no esta en el catalogo de SIVARMER,","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","6570","For i = 1 To noclaves   'esta rutina es ineficiente","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","6691","matx(i, 15) = mata(i, 18)                 'hora de la captura","2686","CAPTURA","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","7535","txtmsg = Hay errores en el contenido de las tablas de excel. Revisar","1997","ERRORES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","7535","txtmsg = Hay errores en el contenido de las tablas de excel. Revisar","2541","ERRORES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","7622","If Not exito2 Then MsgBox El archivo de posicion contiene errores","1997","ERRORES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","7622","If Not exito2 Then MsgBox El archivo de posicion contiene errores","2541","ERRORES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","8250","txtcadena = FECHA =  & txtfecha &  AND MPOSICION = ' & txtportBanobras & ' AND PORTAFOLIO = ' & MatPortafolios(ll, 2) & ' AND TVAR = 'CVAR VOL CONST P' AND DIAS_VOL =  & dvar &  AND HORIZ =  & horiz &  AND NIV_CONF =  & nconf","1910","VOL","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","8255","If Val(mata(i, ll + 1)) = 0 And txtclave1 <> 3 Then MsgBox No hay var hist�rico vol const  & txtclave1 &   & MatPortafolios(ll, 2)","1910","VOL","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","8257","If txtclave1 <> 3 Then Call MostrarMensajeSistema(No hay var hist�rico vol const  & txtclave1 &   & MatPortafolios(ll, 2) &   & mata(i, 1), frmProgreso.Label2, 1, Date, Time, NomUsuario)","1910","VOL","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","9204","mfriesgo(indice, 18) = matvec3(i, 2)               'sp","1804","SP","2","SQL_STORED_PROCEDURE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","9244","mata(i, 2) = matv(i, 38)    'calificacion sp","1804","SP","2","SQL_STORED_PROCEDURE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","10697","LeerOpValidada = CargaTablaD(txtfiltro, Cargando la operaciones validadas, 1)","2140","OPERACIONES","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","10697","LeerOpValidada = CargaTablaD(txtfiltro, Cargando la operaciones validadas, 1)","2715","OPERACIONES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","11072","mattabla = GenRepVaRMD(fecha, REPORTE MDT, CapitalNeto, varmd, vallim, valcons)","348","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","11154","mattabla = GenRepVaRMD(fecha, REPORTE MD, CapitalNeto, varmd, vallim, valcons)","348","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","11236","mattabla = GenRepVaRMD(fecha, REPORTE TESO, CapitalNeto, varmd, vallim, valcons)","348","REPORTE","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12021","mata(1) = DevLimitesVaR(fecha3, MatCapitalSist, CAP BASICO CONV)","2579","CAP","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12042","Dim mes As Integer","2660","MES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12052","mes = Month(fecha)","2660","MES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12070","Dim mes As Integer","2660","MES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12076","mes = Month(fecha)","2660","MES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12078","fecha1 = DateSerial(anio, mes, 1)","2660","MES","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12081","LeerCapBasico3M = DevLimitesVaR(fecha3, MatCapitalSist, CAP BASICO CONV)","2579","CAP","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12329","MsgBox Faltan registros de la posici�n de divisas para esta fecha","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12684","txtclave$ = c:\Program Files (x86)\WinSCP\WinSCP.com /script= & Chr(34) & txtnomarch & Chr(34)","2313","COM","2","SQL_STORED_PROCEDURE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12684","txtclave$ = c:\Program Files (x86)\WinSCP\WinSCP.com /script= & Chr(34) & txtnomarch & Chr(34)","2345","COM","6","SQL_TRIGGER","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12746","txtmsg = El archivo esta vacio  & nomarch2","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12914","txtmsg = El archivo esta vacio","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","12967","txtmsg = El archivo esta vacio","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13231","matpos(i).Calif1MD = matvp(indice, 10)               'calificacion sp","1804","SP","2","SQL_STORED_PROCEDURE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13819","Function ReemplazaVacioValor(x, Y)","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13824","If Not EsVariableVacia(x) Then","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13825","ReemplazaVacioValor = x","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13834","Function ReemplazaVacioValorO(x, Y, ByVal tvalor As Integer)","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13835","If Not EsVariableVacia(x) Then","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13837","ReemplazaVacioValorO = to_date( & Format(x, dd/MM/yyyy) & ),'dd/mm/yyyy')","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13839","ReemplazaVacioValorO = x","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","13841","ReemplazaVacioValorO = ' & x & '","440","X","1","USER_TABLE","1","COFINI","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","14030","MsgBox Falta el parametro  & MatParamSistema(i, 2) &  en la tabla de parametros","2163","PARAMETROS","1","USER_TABLE","2","PYC2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","14030","MsgBox Falta el parametro  & MatParamSistema(i, 2) &  en la tabla de parametros","2602","PARAMETROS","1","USER_TABLE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
"0","5","14196","If EsVariableVacia(txtconcepto) Then MsgBox El concepto esta vacio","2797","ESTA","2","SQL_STORED_PROCEDURE","3","PRES2019","C:\Users\monica.moreno\Documents\Codigo_base\HerramientaAD-master\DependenciaMVC5demo\codigoUnzip\10216-1-5_26082019125152\1. 2019-03-26_SIVARMER Producci¢n\Sistema SIVARMER Produccion\BaseDatos.bas","BAS","BaseDatos","BaseDatos"
